1981-02-06,0.513393,0.515625,0.513393,0.513393,3466400
1981-02-09,0.486607,0.491071,0.491071,0.486607,4188800
1981-02-10,0.486607,0.488839,0.486607,0.486607,4586400
1981-02-11,0.470982,0.473214,0.473214,0.470982,3460800
1981-02-12,0.466518,0.46875,0.46875,0.466518,3640000
1981-02-13,0.455357,0.459821,0.459821,0.455357,2788800
1981-02-17,0.466518,0.46875,0.466518,0.466518,3068800
1981-02-18,0.486607,0.491071,0.486607,0.486607,4810400
1981-02-19,0.457589,0.459821,0.459821,0.457589,5577600
1981-02-20,0.433036,0.435268,0.435268,0.433036,6092800
1981-02-23,0.439732,0.441964,0.439732,0.439732,3528000
1981-02-24,0.424107,0.428571,0.428571,0.424107,4244800
1981-02-25,0.450893,0.453125,0.450893,0.450893,4872000
1981-02-26,0.457589,0.459821,0.457589,0.457589,2710400
1981-02-27,0.473214,0.477679,0.473214,0.473214,3690400
1981-03-02,0.475446,0.477679,0.475446,0.475446,2940000
1981-03-03,0.46875,0.470982,0.470982,0.46875,4043200
1981-03-04,0.464286,0.466518,0.466518,0.464286,3427200
1981-03-05,0.462054,0.464286,0.464286,0.462054,1344000
1981-03-06,0.457589,0.462054,0.462054,0.457589,2900800
1981-03-09,0.421875,0.424107,0.424107,0.421875,3830400
1981-03-10,0.401786,0.404018,0.404018,0.401786,7095200
1981-03-11,0.386161,0.390625,0.390625,0.386161,7464800
1981-03-12,0.401786,0.404018,0.401786,0.401786,14812000
1981-03-13,0.397321,0.399554,0.399554,0.397321,57825600
1981-03-16,0.412946,0.417411,0.412946,0.412946,9307200
1981-03-17,0.433036,0.4375,0.433036,0.433036,10936800
1981-03-18,0.459821,0.464286,0.459821,0.459821,9234400
1981-03-19,0.455357,0.457589,0.457589,0.455357,9452800
1981-03-20,0.459821,0.464286,0.459821,0.459821,3651200
1981-03-23,0.477679,0.482143,0.477679,0.477679,5504800
1981-03-24,0.475446,0.477679,0.477679,0.475446,7039200
1981-03-25,0.466518,0.470982,0.470982,0.466518,1764000
1981-03-26,0.457589,0.459821,0.459821,0.457589,3068800
1981-03-27,0.441964,0.444196,0.444196,0.441964,3063200
1981-03-30,0.441964,0.446429,0.441964,0.441964,2475200
1981-03-31,0.4375,0.441964,0.441964,0.4375,3998400
1981-04-01,0.433036,0.435268,0.435268,0.433036,8517600
1981-04-02,0.470982,0.473214,0.470982,0.470982,7851200
1981-04-03,0.473214,0.475446,0.473214,0.473214,4121600
1981-04-06,0.464286,0.466518,0.466518,0.464286,5700800
1981-04-07,0.459821,0.462054,0.462054,0.459821,2671200
1981-04-08,0.482143,0.486607,0.482143,0.482143,5488000
1981-04-09,0.491071,0.493304,0.491071,0.491071,3124800
1981-04-10,0.497768,0.5,0.497768,0.497768,8366400
1981-04-13,0.497768,0.5,0.497768,0.497768,4015200
1981-04-14,0.497768,0.5,0.497768,0.497768,1663200
1981-04-15,0.473214,0.475446,0.475446,0.473214,8512000
1981-04-16,0.446429,0.448661,0.448661,0.446429,5969600
1981-04-20,0.459821,0.462054,0.459821,0.459821,8836800
1981-04-21,0.491071,0.493304,0.491071,0.491071,7134400
1981-04-22,0.508929,0.511161,0.508929,0.508929,4748800
1981-04-23,0.522321,0.524554,0.522321,0.522321,14504000
1981-04-24,0.517857,0.522321,0.522321,0.517857,8764000
1981-04-27,0.513393,0.515625,0.515625,0.513393,9632000
1981-04-28,0.504464,0.506696,0.506696,0.504464,8047200
1981-04-29,0.497768,0.5,0.5,0.497768,3410400
1981-04-30,0.506696,0.511161,0.506696,0.506696,3152800
1981-05-01,0.506696,0.511161,0.506696,0.506696,4138400
1981-05-04,0.504464,0.506696,0.506696,0.504464,3612000
1981-05-05,0.502232,0.504464,0.504464,0.502232,4384800
1981-05-06,0.488839,0.491071,0.491071,0.488839,4737600
1981-05-07,0.495536,0.497768,0.495536,0.495536,2340800
1981-05-08,0.5,0.502232,0.5,0.5,1976800
1981-05-11,0.488839,0.491071,0.491071,0.488839,2984800
1981-05-12,0.488839,0.495536,0.488839,0.488839,1064000
1981-05-13,0.486607,0.493304,0.488839,0.486607,1226400
1981-05-14,0.479911,0.484375,0.484375,0.479911,1232000
1981-05-15,0.491071,0.497768,0.491071,0.491071,1226400
1981-05-18,0.5,0.504464,0.5,0.5,1041600
1981-05-19,0.491071,0.493304,0.493304,0.491071,6356000
1981-05-20,0.506696,0.511161,0.506696,0.506696,3320800
1981-05-21,0.535714,0.537946,0.535714,0.535714,8052800
1981-05-22,0.560268,0.564732,0.560268,0.560268,7856800
1981-05-26,0.558036,0.560268,0.560268,0.558036,21336000
1981-05-27,0.589286,0.591518,0.589286,0.589286,37374400
1981-05-28,0.589286,0.591518,0.589286,0.589286,18496800
1981-05-29,0.591518,0.59375,0.591518,0.591518,14845600
1981-06-01,0.591518,0.59375,0.591518,0.591518,12812800
1981-06-02,0.5625,0.564732,0.564732,0.5625,10108000
1981-06-03,0.5625,0.566964,0.5625,0.5625,9861600
1981-06-04,0.573661,0.575893,0.573661,0.573661,14016800
1981-06-05,0.564732,0.566964,0.566964,0.564732,14420000
1981-06-08,0.544643,0.546875,0.546875,0.544643,23374400
1981-06-09,0.555804,0.558036,0.555804,0.555804,29898400
1981-06-10,0.5625,0.569196,0.5625,0.5625,6305600
1981-06-11,0.587054,0.589286,0.587054,0.587054,9744000
1981-06-12,0.580357,0.582589,0.582589,0.580357,6451200
1981-06-15,0.578125,0.580357,0.580357,0.578125,35940800
1981-06-16,0.566964,0.569196,0.569196,0.566964,9312800
1981-06-17,0.558036,0.560268,0.560268,0.558036,6893600
1981-06-18,0.555804,0.560268,0.558036,0.555804,5762400
1981-06-19,0.540179,0.542411,0.542411,0.540179,6876800
1981-06-22,0.520089,0.522321,0.522321,0.520089,2710400
1981-06-23,0.529018,0.533482,0.529018,0.529018,3757600
1981-06-24,0.515625,0.520089,0.520089,0.515625,5756800
1981-06-25,0.526786,0.529018,0.526786,0.526786,6064800
1981-06-26,0.520089,0.524554,0.524554,0.520089,5947200
1981-06-29,0.502232,0.506696,0.506696,0.502232,2648800
1981-06-30,0.464286,0.466518,0.466518,0.464286,8976800
1981-07-01,0.459821,0.462054,0.462054,0.459821,42616000
1981-07-02,0.459821,0.462054,0.459821,0.459821,7571200
1981-07-06,0.444196,0.448661,0.448661,0.444196,4132800
1981-07-07,0.448661,0.453125,0.448661,0.448661,3959200
1981-07-08,0.466518,0.46875,0.466518,0.466518,4155200
1981-07-09,0.430804,0.433036,0.433036,0.430804,8220800
1981-07-10,0.397321,0.399554,0.399554,0.397321,13792800
1981-07-13,0.40625,0.408482,0.40625,0.40625,11435200
1981-07-14,0.424107,0.428571,0.424107,0.424107,4944800
1981-07-15,0.435268,0.4375,0.435268,0.435268,2738400
1981-07-16,0.446429,0.450893,0.446429,0.446429,3808000
1981-07-17,0.462054,0.464286,0.462054,0.462054,4956000
1981-07-20,0.430804,0.433036,0.433036,0.430804,5913600
1981-07-21,0.428571,0.430804,0.430804,0.428571,7985600
1981-07-22,0.404018,0.408482,0.408482,0.404018,5667200
1981-07-23,0.415179,0.417411,0.415179,0.415179,8612800
1981-07-24,0.428571,0.430804,0.428571,0.428571,7212800
1981-07-27,0.446429,0.448661,0.446429,0.446429,4334400
1981-07-28,0.430804,0.433036,0.433036,0.430804,5712000
1981-07-29,0.424107,0.426339,0.426339,0.424107,3875200
1981-07-30,0.439732,0.444196,0.439732,0.439732,2475200
1981-07-31,0.446429,0.448661,0.446429,0.446429,2738400
1981-08-03,0.441964,0.446429,0.446429,0.441964,3108000
1981-08-04,0.448661,0.450893,0.448661,0.448661,7918400
1981-08-05,0.462054,0.464286,0.462054,0.462054,4373600
1981-08-06,0.450893,0.453125,0.453125,0.450893,2632000
1981-08-07,0.450893,0.453125,0.450893,0.450893,2301600
1981-08-10,null,null,null,null,null
1981-08-11,0.4375,0.441964,0.441964,0.4375,17864000
1981-08-12,0.428571,0.430804,0.430804,0.428571,6568800
1981-08-13,0.415179,0.417411,0.417411,0.415179,6871200
1981-08-14,0.408482,0.412946,0.412946,0.408482,6048000
1981-08-17,0.395089,0.399554,0.399554,0.395089,4726400
1981-08-18,0.386161,0.390625,0.390625,0.386161,4250400
1981-08-19,0.381696,0.386161,0.386161,0.381696,5168800
1981-08-20,0.386161,0.388393,0.386161,0.386161,4278400
1981-08-21,0.359375,0.363839,0.363839,0.359375,10477600
1981-08-24,0.337054,0.339286,0.339286,0.337054,5768000
1981-08-25,0.345982,0.348214,0.345982,0.345982,10175200
1981-08-26,0.339286,0.341518,0.341518,0.339286,8400000
1981-08-27,0.341518,0.34375,0.341518,0.341518,6479200
1981-08-28,0.359375,0.361607,0.359375,0.359375,9508800
1981-08-31,0.359375,0.361607,0.359375,0.359375,10236800
1981-09-01,0.381696,0.383929,0.381696,0.381696,9256800
1981-09-02,0.388393,0.390625,0.388393,0.388393,4844000
1981-09-03,0.368304,0.372768,0.372768,0.368304,9368800
1981-09-04,0.363839,0.366071,0.366071,0.363839,3813600
1981-09-08,0.352679,0.354911,0.354911,0.352679,6361600
1981-09-09,0.352679,0.354911,0.352679,0.352679,7632800
1981-09-10,0.354911,0.357143,0.354911,0.354911,8702400
1981-09-11,0.350446,0.352679,0.352679,0.350446,4384800
1981-09-14,0.339286,0.341518,0.341518,0.339286,6921600
1981-09-15,0.330357,0.332589,0.332589,0.330357,4877600
1981-09-16,0.323661,0.325893,0.325893,0.323661,4838400
1981-09-17,0.314732,0.316964,0.316964,0.314732,4844000
1981-09-18,0.316964,0.319196,0.316964,0.316964,6580000
1981-09-21,0.319196,0.321429,0.319196,0.319196,12258400
1981-09-22,0.301339,0.303571,0.303571,0.301339,11855200
1981-09-23,0.294643,0.299107,0.299107,0.294643,7050400
1981-09-24,0.292411,0.294643,0.294643,0.292411,4575200
1981-09-25,0.254464,0.258929,0.258929,0.254464,8652000
1981-09-28,0.256696,0.258929,0.256696,0.256696,22932000
1981-09-29,0.270089,0.272321,0.270089,0.270089,23671200
1981-09-30,0.272321,0.274554,0.272321,0.272321,12499200
1981-10-01,0.272321,0.274554,0.272321,0.272321,15282400
1981-10-02,0.294643,0.296875,0.294643,0.294643,11261600
1981-10-05,0.303571,0.308036,0.303571,0.303571,10774400
1981-10-06,0.301339,0.303571,0.303571,0.301339,7089600
1981-10-07,0.319196,0.323661,0.319196,0.319196,9710400
1981-10-08,0.330357,0.332589,0.330357,0.330357,7772800
1981-10-09,0.332589,0.337054,0.332589,0.332589,13630400
1981-10-12,0.34375,0.345982,0.34375,0.34375,6837600
1981-10-13,0.34375,0.348214,0.34375,0.34375,11048800
1981-10-14,0.323661,0.325893,0.325893,0.323661,7744800
1981-10-15,0.330357,0.332589,0.330357,0.330357,7358400
1981-10-16,0.325893,0.328125,0.328125,0.325893,9116800
1981-10-19,0.332589,0.334821,0.332589,0.332589,5146400
1981-10-20,0.350446,0.352679,0.350446,0.350446,8932000
1981-10-21,0.350446,0.352679,0.350446,0.350446,19224800
1981-10-22,0.348214,0.350446,0.350446,0.348214,8069600
1981-10-23,0.339286,0.341518,0.341518,0.339286,6977600
1981-10-26,0.339286,0.341518,0.339286,0.339286,6820800
1981-10-27,0.345982,0.350446,0.345982,0.345982,21397600
1981-10-28,0.357143,0.359375,0.357143,0.357143,11043200
1981-10-29,0.352679,0.354911,0.354911,0.352679,7621600
1981-10-30,0.357143,0.359375,0.357143,0.357143,13182400
1981-11-02,0.357143,0.359375,0.357143,0.357143,9228800
1981-11-03,0.352679,0.354911,0.354911,0.352679,7095200
1981-11-04,0.34375,0.345982,0.345982,0.34375,5952800
1981-11-05,0.319196,0.321429,0.321429,0.319196,5840800
1981-11-06,0.321429,0.323661,0.321429,0.321429,6148800
1981-11-09,0.325893,0.328125,0.325893,0.325893,5096000
1981-11-10,0.328125,0.330357,0.328125,0.328125,4188800
1981-11-11,0.337054,0.339286,0.337054,0.337054,6860000
1981-11-12,0.348214,0.350446,0.348214,0.348214,9979200
1981-11-13,0.323661,0.325893,0.325893,0.323661,5252800
1981-11-16,0.319196,0.321429,0.321429,0.319196,5639200
1981-11-17,0.325893,0.328125,0.325893,0.325893,8853600
1981-11-18,0.337054,0.339286,0.337054,0.337054,7285600
1981-11-19,0.337054,0.339286,0.337054,0.337054,10001600
1981-11-20,0.339286,0.341518,0.339286,0.339286,9525600
1981-11-23,0.323661,0.328125,0.328125,0.323661,5740000
1981-11-24,0.321429,0.323661,0.323661,0.321429,5538400
1981-11-25,0.328125,0.330357,0.328125,0.328125,13137600
1981-11-27,0.337054,0.339286,0.337054,0.337054,9312800
1981-11-30,0.332589,0.334821,0.334821,0.332589,5992000
1981-12-01,0.332589,0.334821,0.332589,0.332589,5846400
1981-12-02,0.334821,0.337054,0.334821,0.334821,9391200
1981-12-03,0.330357,0.332589,0.332589,0.330357,5107200
1981-12-04,0.339286,0.341518,0.339286,0.339286,34288800
1981-12-07,0.341518,0.34375,0.341518,0.341518,14823200
1981-12-08,0.334821,0.339286,0.339286,0.334821,12656000
1981-12-09,0.337054,0.339286,0.337054,0.337054,8568000
1981-12-10,0.337054,0.339286,0.337054,0.337054,9352000
1981-12-11,0.334821,0.339286,0.337054,0.334821,19023200
1981-12-14,0.323661,0.328125,0.328125,0.323661,6311200
1981-12-15,0.332589,0.334821,0.332589,0.332589,7828800
1981-12-16,0.348214,0.350446,0.348214,0.348214,16363200
1981-12-17,0.377232,0.379464,0.377232,0.377232,12863200
1981-12-18,0.408482,0.410714,0.408482,0.408482,17931200
1981-12-21,0.390625,0.392857,0.392857,0.390625,14100800
1981-12-22,0.397321,0.399554,0.397321,0.397321,13456800
1981-12-23,0.388393,0.390625,0.390625,0.388393,7224000
1981-12-24,0.390625,0.392857,0.390625,0.390625,7229600
1981-12-28,0.372768,0.377232,0.377232,0.372768,9144800
1981-12-29,0.379464,0.383929,0.379464,0.379464,6059200
1981-12-30,0.395089,0.397321,0.395089,0.395089,8047200
1981-12-31,0.395089,0.397321,0.395089,0.395089,13664000
1982-01-04,0.392857,0.395089,0.395089,0.392857,17813600
1982-01-05,0.372768,0.377232,0.377232,0.372768,8960000
1982-01-06,0.368304,0.370536,0.370536,0.368304,16520000
1982-01-07,0.339286,0.34375,0.34375,0.339286,17511200
1982-01-08,0.354911,0.357143,0.354911,0.354911,14151200
1982-01-11,0.332589,0.334821,0.334821,0.332589,8332800
1982-01-12,0.321429,0.323661,0.323661,0.321429,14980000
1982-01-13,0.319196,0.321429,0.321429,0.319196,10438400
1982-01-14,0.334821,0.337054,0.334821,0.334821,6428800
1982-01-15,0.357143,0.361607,0.357143,0.357143,11676000
1982-01-18,0.363839,0.368304,0.363839,0.363839,7000000
1982-01-19,0.354911,0.359375,0.359375,0.354911,13876800
1982-01-20,0.361607,0.363839,0.361607,0.361607,6456800
1982-01-21,0.368304,0.370536,0.368304,0.368304,8332800
1982-01-22,0.370536,0.372768,0.370536,0.370536,6064800
1982-01-25,0.359375,0.361607,0.361607,0.359375,11177600
1982-01-26,0.345982,0.350446,0.350446,0.345982,5303200
1982-01-27,0.348214,0.352679,0.348214,0.348214,7840000
1982-01-28,0.359375,0.361607,0.359375,0.359375,9900800
1982-01-29,0.363839,0.366071,0.363839,0.363839,13288800
1982-02-01,0.359375,0.363839,0.363839,0.359375,9632000
1982-02-02,0.361607,0.366071,0.361607,0.361607,13568800
1982-02-03,0.361607,0.363839,0.361607,0.361607,7868000
1982-02-04,0.352679,0.354911,0.354911,0.352679,5510400
1982-02-05,0.352679,0.354911,0.352679,0.352679,10074400
1982-02-08,0.330357,0.332589,0.332589,0.330357,7924000
1982-02-09,0.330357,0.332589,0.330357,0.330357,14476000
1982-02-10,0.334821,0.337054,0.334821,0.334821,9699200
1982-02-11,0.330357,0.332589,0.332589,0.330357,6132000
1982-02-12,0.334821,0.337054,0.334821,0.334821,4911200
1982-02-16,0.328125,0.330357,0.330357,0.328125,8579200
1982-02-17,0.332589,0.334821,0.332589,0.332589,6395200
1982-02-18,0.337054,0.339286,0.337054,0.337054,7095200
1982-02-19,0.334821,0.337054,0.337054,0.334821,3399200
1982-02-22,0.330357,0.332589,0.332589,0.330357,6658400
1982-02-23,0.325893,0.328125,0.328125,0.325893,8635200
1982-02-24,0.328125,0.330357,0.328125,0.328125,9486400
1982-02-25,0.325893,0.328125,0.328125,0.325893,7700000
1982-02-26,0.325893,0.328125,0.325893,0.325893,4356800
1982-03-01,0.328125,0.330357,0.328125,0.328125,8825600
1982-03-02,0.328125,0.330357,0.328125,0.328125,8702400
1982-03-03,0.328125,0.330357,0.328125,0.328125,5913600
1982-03-04,0.321429,0.323661,0.323661,0.321429,9592800
1982-03-05,0.296875,0.299107,0.299107,0.296875,11328800
1982-03-08,0.292411,0.294643,0.294643,0.292411,8786400
1982-03-09,0.294643,0.296875,0.294643,0.294643,13126400
1982-03-10,0.290179,0.292411,0.292411,0.290179,21733600
1982-03-11,0.290179,0.294643,0.290179,0.290179,5644800
1982-03-12,0.272321,0.274554,0.274554,0.272321,11636800
1982-03-15,0.270089,0.272321,0.272321,0.270089,12840800
1982-03-16,0.265625,0.267857,0.267857,0.265625,11788000
1982-03-17,0.252232,0.254464,0.254464,0.252232,12622400
1982-03-18,0.272321,0.274554,0.272321,0.272321,14084000
1982-03-19,0.296875,0.299107,0.296875,0.296875,16452800
1982-03-22,0.319196,0.321429,0.319196,0.319196,17298400
1982-03-23,0.314732,0.316964,0.316964,0.314732,13988800
1982-03-24,0.296875,0.299107,0.299107,0.296875,12902400
1982-03-25,0.294643,0.296875,0.296875,0.294643,21028000
1982-03-26,0.290179,0.292411,0.292411,0.290179,12695200
1982-03-29,0.296875,0.299107,0.296875,0.296875,16900800
1982-03-30,0.301339,0.303571,0.301339,0.301339,19488000
1982-03-31,0.301339,0.303571,0.301339,0.301339,12538400
1982-04-01,0.316964,0.319196,0.316964,0.316964,14784000
1982-04-02,0.316964,0.319196,0.316964,0.316964,21201600
1982-04-05,0.316964,0.319196,0.316964,0.316964,21660800
1982-04-06,0.314732,0.316964,0.316964,0.314732,17897600
1982-04-07,0.310268,0.3125,0.3125,0.310268,7274400
1982-04-08,0.3125,0.314732,0.3125,0.3125,5997600
1982-04-12,0.310268,0.314732,0.3125,0.310268,11076800
1982-04-13,0.285714,0.287946,0.287946,0.285714,21324800
1982-04-14,0.287946,0.290179,0.287946,0.287946,28397600
1982-04-15,0.292411,0.294643,0.292411,0.292411,41070400
1982-04-16,0.301339,0.303571,0.301339,0.301339,26012000
1982-04-19,0.294643,0.299107,0.299107,0.294643,10320800
1982-04-20,0.28125,0.283482,0.283482,0.28125,20137600
1982-04-21,0.279018,0.28125,0.28125,0.279018,18256000
1982-04-22,0.274554,0.276786,0.276786,0.274554,13148800
1982-04-23,0.274554,0.276786,0.274554,0.274554,12073600
1982-04-26,0.28125,0.283482,0.28125,0.28125,14481600
1982-04-27,0.272321,0.274554,0.274554,0.272321,17567200
1982-04-28,0.261161,0.263393,0.263393,0.261161,24808000
1982-04-29,0.261161,0.263393,0.261161,0.261161,20557600
1982-04-30,0.263393,0.265625,0.263393,0.263393,69350400
1982-05-03,0.272321,0.274554,0.272321,0.272321,20675200
1982-05-04,0.28125,0.283482,0.28125,0.28125,18496800
1982-05-05,0.276786,0.28125,0.28125,0.276786,13484800
1982-05-06,0.285714,0.287946,0.285714,0.285714,18866400
1982-05-07,0.290179,0.292411,0.290179,0.290179,21179200
1982-05-10,0.285714,0.287946,0.287946,0.285714,7901600
1982-05-11,0.276786,0.279018,0.279018,0.276786,25754400
1982-05-12,0.270089,0.272321,0.272321,0.270089,17752000
1982-05-13,0.272321,0.274554,0.272321,0.272321,13613600
1982-05-14,0.261161,0.265625,0.265625,0.261161,23934400
1982-05-17,0.256696,0.258929,0.258929,0.256696,19051200
1982-05-18,0.252232,0.254464,0.254464,0.252232,30508800
1982-05-19,0.25,0.252232,0.252232,0.25,18821600
1982-05-20,0.252232,0.254464,0.252232,0.252232,6904800
1982-05-21,0.254464,0.256696,0.254464,0.254464,9710400
1982-05-24,0.256696,0.258929,0.256696,0.256696,7996800
1982-05-25,0.256696,0.258929,0.256696,0.256696,12891200
1982-05-26,0.254464,0.256696,0.256696,0.254464,10819200
1982-05-27,0.25,0.252232,0.252232,0.25,7812000
1982-05-28,0.25,0.252232,0.25,0.25,4799200
1982-06-01,0.245536,0.247768,0.247768,0.245536,11900000
1982-06-02,0.25,0.252232,0.25,0.25,8226400
1982-06-03,0.241071,0.245536,0.245536,0.241071,9940000
1982-06-04,0.234375,0.236607,0.236607,0.234375,9419200
1982-06-07,0.234375,0.236607,0.234375,0.234375,9290400
1982-06-08,0.232143,0.234375,0.234375,0.232143,7851200
1982-06-09,0.227679,0.229911,0.229911,0.227679,8461600
1982-06-10,0.229911,0.232143,0.229911,0.229911,8601600
1982-06-11,0.238839,0.241071,0.238839,0.238839,13658400
1982-06-14,0.238839,0.241071,0.238839,0.238839,7498400
1982-06-15,0.238839,0.241071,0.238839,0.238839,8803200
1982-06-16,0.238839,0.241071,0.238839,0.238839,10432800
1982-06-17,0.234375,0.236607,0.236607,0.234375,7291200
1982-06-18,0.229911,0.234375,0.234375,0.229911,4967200
1982-06-21,0.229911,0.232143,0.229911,0.229911,7134400
1982-06-22,0.238839,0.243304,0.238839,0.238839,4390400
1982-06-23,0.245536,0.25,0.245536,0.245536,13188000
1982-06-24,0.245536,0.247768,0.245536,0.245536,11037600
1982-06-25,0.236607,0.238839,0.238839,0.236607,6669600
1982-06-28,0.234375,0.236607,0.236607,0.234375,6288800
1982-06-29,0.227679,0.229911,0.229911,0.227679,8954400
1982-06-30,0.227679,0.229911,0.227679,0.227679,16906400
1982-07-01,0.225446,0.227679,0.227679,0.225446,13932800
1982-07-02,0.214286,0.216518,0.216518,0.214286,14526400
1982-07-06,0.205357,0.207589,0.207589,0.205357,21924000
1982-07-07,0.205357,0.207589,0.205357,0.205357,7593600
1982-07-08,0.196429,0.198661,0.198661,0.196429,41081600
1982-07-09,0.203125,0.205357,0.203125,0.203125,32104800
1982-07-12,0.207589,0.209821,0.207589,0.207589,15848000
1982-07-13,0.220982,0.223214,0.220982,0.220982,28593600
1982-07-14,0.223214,0.227679,0.223214,0.223214,17780000
1982-07-15,0.227679,0.229911,0.227679,0.227679,16447200
1982-07-16,0.236607,0.238839,0.236607,0.236607,19252800
1982-07-19,0.238839,0.241071,0.238839,0.238839,20944000
1982-07-20,0.254464,0.256696,0.254464,0.254464,12426400
1982-07-21,0.254464,0.256696,0.254464,0.254464,17925600
1982-07-22,0.256696,0.258929,0.256696,0.256696,8803200
1982-07-23,0.252232,0.254464,0.254464,0.252232,4575200
1982-07-26,0.241071,0.243304,0.243304,0.241071,14212800
1982-07-27,0.241071,0.243304,0.241071,0.241071,8080800
1982-07-28,0.229911,0.232143,0.232143,0.229911,13378400
1982-07-29,0.238839,0.241071,0.238839,0.238839,15467200
1982-07-30,0.241071,0.243304,0.241071,0.241071,9654400
1982-08-02,0.247768,0.25,0.247768,0.247768,23598400
1982-08-03,0.232143,0.234375,0.234375,0.232143,22467200
1982-08-04,0.229911,0.232143,0.232143,0.229911,20966400
1982-08-05,0.220982,0.223214,0.223214,0.220982,17438400
1982-08-06,0.21875,0.220982,0.220982,0.21875,24208800
1982-08-09,0.220982,0.223214,0.220982,0.220982,14028000
1982-08-10,0.234375,0.236607,0.234375,0.234375,28061600
1982-08-11,0.236607,0.238839,0.236607,0.236607,17472000
1982-08-12,0.234375,0.236607,0.236607,0.234375,7655200
1982-08-13,0.234375,0.236607,0.234375,0.234375,6490400
1982-08-16,0.238839,0.241071,0.238839,0.238839,9604000
1982-08-17,0.254464,0.258929,0.254464,0.254464,11933600
1982-08-18,0.254464,0.256696,0.254464,0.254464,31264800
1982-08-19,0.256696,0.258929,0.256696,0.256696,11905600
1982-08-20,0.263393,0.265625,0.263393,0.263393,13714400
1982-08-23,0.274554,0.276786,0.274554,0.274554,17421600
1982-08-24,0.287946,0.290179,0.287946,0.287946,38942400
1982-08-25,0.308036,0.310268,0.308036,0.308036,89269600
1982-08-26,0.316964,0.319196,0.316964,0.316964,52645600
1982-08-27,0.301339,0.303571,0.303571,0.301339,24662400
1982-08-30,0.305804,0.308036,0.305804,0.305804,20109600
1982-08-31,0.321429,0.323661,0.321429,0.321429,35140000
1982-09-01,0.3125,0.314732,0.314732,0.3125,20641600
1982-09-02,0.325893,0.328125,0.325893,0.325893,18855200
1982-09-03,0.328125,0.330357,0.328125,0.328125,26135200
1982-09-07,0.310268,0.3125,0.3125,0.310268,20344800
1982-09-08,0.321429,0.323661,0.321429,0.321429,18082400
1982-09-09,0.314732,0.316964,0.316964,0.314732,15898400
1982-09-10,0.323661,0.325893,0.323661,0.323661,14016800
1982-09-13,0.325893,0.328125,0.325893,0.325893,14722400
1982-09-14,0.337054,0.339286,0.337054,0.337054,25373600
1982-09-15,0.334821,0.337054,0.337054,0.334821,17936800
1982-09-16,0.323661,0.328125,0.328125,0.323661,20092800
1982-09-17,0.316964,0.319196,0.319196,0.316964,13512800
1982-09-20,0.319196,0.321429,0.319196,0.319196,9783200
1982-09-21,0.325893,0.328125,0.325893,0.325893,9167200
1982-09-22,0.334821,0.337054,0.334821,0.334821,25844000
1982-09-23,0.334821,0.337054,0.334821,0.334821,34955200
1982-09-24,0.323661,0.325893,0.325893,0.323661,44548000
1982-09-27,0.323661,0.328125,0.323661,0.323661,9536800
